Plate Type,Violation Code,Vehicle Body Type,Vehicle Make,Violation Location,Violation Time,Violation County,Vehicle Color,Violation In Front Of Or Opposite
COM,46,VAN,FORD,7.0,Morning,NY,BROWN,F
PAS,46,SUBN,TOYOT,19.0,Early Morning,NY,WHITE,F
PAS,20,4DSD,NISSA,67.0,Morning,K,GREY,F
COM,46,VAN,FORD,19.0,Morning,NY,WH,O
COM,14,VAN,FORD,40.0,Afternoon,BX,BROWN,F
OMT,21,SUBN,CHEVR,108.0,Morning,Q,BK,F
PAS,21,SUBN,MINI,19.0,Morning,NY,WH,I
OMS,20,SUBN,KIA,67.0,Morning,K,WH,F
PAS,71,4DSD,INFIN,104.0,Morning,Q,GY,I
COM,40,VAN,FORD,33.0,Early Morning,NY,WHITE,O
PAS,40,4DSD,HYUND,28.0,Morning,NY,GREY,O
COM,18,UTIL,INTER,17.0,Morning,NY,WH,F
PAS,70,SUBN,HONDA,103.0,Early Morning,Q,GY,F
PAS,14,SUBN,CHEVR,90.0,Morning,K,WHITE,F
PAS,71,SUBN,JAGUA,113.0,Early Morning,Q,WH,O
PAS,70,SUBN,MITSU,113.0,Early Morning,Q,BK,I
PAS,14,4DSD,BMW,101.0,Morning,Q,BLACK,F
COM,74,VAN,HIN,10.0,Morning,NY,WH,O
PAS,71,4DSD,HONDA,49.0,Morning,BX,WH,I
PAS,74,SUBN,ACURA,46.0,Early Morning,BX,SILVE,F
PAS,87,SUBN,NISSA,18.0,Morning,NY,BK,F
PAS,74,4DSD,VOLKS,40.0,Morning,BX,LTG,F
PAS,14,SUBN,HONDA,109.0,Early Morning,Q,BLUE,O
COM,14,VAN,FRUEH,84.0,Morning,K,WH,F
PAS,31,4DSD,ACURA,19.0,Morning,NY,GREY,O
PAS,14,4DSD,BMW,5.0,Early Morning,NY,BLACK,F
PAS,40,SUBN,HONDA,32.0,Early Morning,NY,GY,F
PAS,21,4DSD,ME/BE,6.0,Morning,NY,GREY,I
PAS,16,SUBN,HYUND,19.0,Early Morning,NY,GY,F
COM,82,VAN,FORD,19.0,Early Morning,NY,WH,I
PAS,38,SUBN,HYUND,66.0,Early Morning,K,WH,F
PAS,14,SUBN,HONDA,75.0,Morning,K,RD,O
PAS,21,SUBN,LEXUS,13.0,Morning,NY,GY,F
PAS,38,4DSD,VOLKS,84.0,Early Morning,K,WHITE,F
COM,71,VAN,RAM,103.0,Morning,Q,WH,O
PAS,21,SUBN,BMW,47.0,Morning,BX,WHITE,F
COM,37,PICK,FORD,84.0,Early Morning,K,BL,O
PAS,70,SUBN,AUDI,84.0,Morning,K,GY,F
PAS,66,SEMI,UTILI,105.0,Early Morning,Q,WHITE,F
PAS,20,4DSD,TOYOT,1.0,Afternoon,NY,SILVE,O
PAS,84,DELV,INTER,13.0,Morning,NY,WHITE,F
COM,70,VAN,GMC,13.0,Morning,NY,WH,F
SRF,14,SUBN,TOYOT,102.0,Morning,Q,BK,O
PAS,19,4DSD,HONDA,70.0,Early Morning,K,BLUE,O
PAS,21,SUBN,TOYOT,77.0,Morning,K,GY,O
COM,20,VAN,DODGE,1.0,Morning,NY,GR,F
PAS,38,4DSD,ACURA,108.0,Morning,Q,TN,F
PAS,69,DELV,NS,14.0,Morning,NY,BLACK,O
PAS,21,SUBN,NISSA,67.0,Morning,K,BK,F
PAS,31,4DSD,ME/BE,18.0,Early Morning,NY,GY,I
COM,78,VAN,FORD,84.0,Early Morning,K,WH,O
PAS,38,SUBN,FORD,20.0,Morning,NY,BLACK,I
PAS,21,4DSD,HONDA,60.0,Morning,K,GY,O
PAS,13,4DSD,TOYOT,1.0,Early Morning,NY,WHITE,O
APP,46,REFG,FRUEH,1.0,Early Morning,NY,WH,F
PAS,21,SUBN,DODGE,9.0,Morning,NY,GY,I
COM,16,VAN,FORD,1.0,Morning,NY,WH,F
PAS,20,SUBN,TOYOT,6.0,Morning,NY,BLACK,F
COM,69,VAN,CHEVR,1.0,Morning,NY,WH,O
PAS,10,VAN,FORD,24.0,Morning,NY,WHITE,F
PAS,21,4DSD,HONDA,112.0,Morning,Q,BK,F
COM,20,VAN,FRUEH,1.0,Early Morning,NY,BROWN,I
OMT,21,4DSD,HONDA,103.0,Morning,Q,BK,O
COM,17,VAN,FRUEH,1.0,Morning,NY,BROWN,F
COM,38,VAN,WORKH,20.0,Early Morning,NY,BROWN,F
PAS,46,SUBN,TOYOT,19.0,Early Morning,NY,RED,F
PAS,70,PICK,RAM,123.0,Early Morning,R,BLACK,F
PAS,46,TRAC,FRUEH,9.0,Morning,NY,WHITE,F
OMS,71,4DSD,TOYOT,94.0,Morning,K,GY,F
PAS,14,4DSD,NISSA,42.0,Morning,BX,GREY,I
PAS,14,DELV,CHEVR,19.0,Early Morning,NY,WHITE,F
PAS,21,4DSD,HONDA,90.0,Morning,K,WH,F
PAS,71,SUBN,NISSA,79.0,Early Morning,K,WH,O
PAS,40,2DSD,BMW,62.0,Early Morning,K,BLACK,F
COM,40,VAN,GMC,13.0,Morning,NY,WH,O
PAS,38,SUBN,HONDA,9.0,Early Morning,NY,GREY,O
PAS,21,4DSD,TOYOT,90.0,Morning,K,GREY,I
PAS,21,SUBN,TOYOT,104.0,Morning,Q,RD,F
PAS,70,4DSD,HONDA,107.0,Morning,Q,GL,F
PAS,21,SUBN,NISSA,52.0,Morning,BX,BK,I
COM,47,VAN,HIN,13.0,Morning,NY,WH,F
PAS,14,SUBN,ME/BE,14.0,Early Morning,NY,RED,I
PAS,46,SUBN,GMC,43.0,Early Morning,BX,BLACK,F
PAS,40,SUBN,DODGE,43.0,Early Morning,BX,BLACK,O
OMT,71,SUBN,TOYOT,114.0,Morning,Q,BK,O
COM,70,VAN,GMC,17.0,Morning,NY,WH,F
PAS,21,SUBN,BMW,81.0,Morning,K,BL,F
OMT,14,SUBN,ME/BE,109.0,Morning,Q,BK,I
PAS,37,SUBN,ACURA,114.0,Morning,Q,WH,F
PAS,21,4DSD,FORD,90.0,Early Morning,K,WHITE,I
PAS,21,SUBN,CHEVR,19.0,Morning,NY,SILVE,F
PAS,38,4DSD,AUDI,108.0,Morning,Q,BL,F
PAS,21,SUBN,SUBAR,20.0,Morning,NY,GREY,F
COM,10,VAN,WORKH,9.0,Morning,NY,BROWN,O
PAS,38,4DSD,NISSA,14.0,Morning,NY,WH,O
COM,21,VAN,FORD,17.0,Morning,NY,WH,F
COM,42,VAN,RAM,19.0,Morning,NY,WH,F
PAS,21,4DSD,ACURA,77.0,Morning,K,GY,O
PAS,20,VAN,FORD,10.0,Morning,NY,WHITE,F
PAS,82,SUBN,BMW,13.0,Morning,NY,BLACK,F
PAS,38,4DSD,HONDA,102.0,Morning,Q,GREEN,F
PAS,40,4DSD,CHEVR,103.0,Morning,Q,GY,O
PAS,71,4DSD,ME/BE,113.0,Morning,Q,BK,F
PAS,20,SUBN,SUBAR,9.0,Afternoon,NY,BLUE,O
COM,20,VAN,FORD,20.0,Early Morning,NY,WH,F
PAS,21,4DSD,BMW,67.0,Morning,K,WH,O
PAS,21,SUBN,ME/BE,67.0,Morning,K,WH,F
PAS,21,4DSD,ME/BE,67.0,Morning,K,GREY,I
COM,14,REFG,KENWO,18.0,Morning,NY,WH,O
PAS,38,4DSD,AUDI,19.0,Morning,NY,WH,O
PAS,20,SUBN,TOYOT,104.0,Morning,Q,SILVE,F
PAS,70,SUBN,FORD,114.0,Early Morning,Q,WHITE,F
PAS,38,SUBN,BMW,114.0,Morning,Q,BL,F
PAS,38,SUBN,TOYOT,114.0,Morning,Q,BK,F
PAS,40,PICK,RAM,33.0,Morning,NY,WH,O
PAS,21,2DSD,SMART,34.0,Morning,NY,BLACK,F
PAS,70,SUBN,HONDA,110.0,Early Morning,Q,GY,O
PAS,38,4DSD,NISSA,32.0,Early Morning,NY,BL,F
PAS,40,4DSD,TOYOT,19.0,Morning,NY,BLUE,F
PAS,37,SUBN,ROVER,94.0,Early Morning,K,WHITE,F
PAS,38,2DSD,VOLKS,32.0,Early Morning,NY,GY,F
PAS,21,SUBN,CHRYS,19.0,Morning,NY,BLACK,F
COM,14,REFG,HIN,1.0,Morning,NY,OR,F
PAS,37,PICK,FORD,19.0,Early Morning,NY,WHITE,F
OMR,77,BUS,THOMA,63.0,Early Morning,K,YW,F
PAS,9,4DSD,TOYOT,1.0,Early Morning,NY,SILVE,X
COM,37,VAN,FORD,114.0,Early Morning,Q,WH,I
PAS,31,SUBN,TOYOT,19.0,Early Morning,NY,GY,I
COM,46,VAN,ISUZU,30.0,Early Morning,NY,WHITE,F
PAS,14,SUBN,HONDA,44.0,Early Morning,BX,BLUE,I
PAS,20,4DSD,MITSU,108.0,Early Morning,Q,SILVE,I
PAS,46,4DSD,HONDA,68.0,Afternoon,K,GY,F
PAS,20,4DSD,HYUND,14.0,Afternoon,NY,WHITE,F
PAS,84,DELV,HIN,13.0,Afternoon,NY,WHITE,F
COM,20,DELV,FORD,7.0,Afternoon,NY,WH,O
PAS,21,4DSD,HONDA,84.0,Early Morning,K,WH,I
PAS,38,2DSD,CHEVR,108.0,Early Morning,Q,GY,I
COM,40,PICK,FORD,34.0,Morning,NY,WH,F
PAS,37,4DSD,HYUND,114.0,Early Morning,Q,BLACK,F
PAS,21,SUBN,TOYOT,114.0,Afternoon,Q,BK,F
PAS,38,SUBN,HONDA,6.0,Early Morning,NY,BK,F
COM,20,VAN,CHEVR,17.0,Morning,NY,WHITE,F
PAS,21,4DSD,VOLKS,9.0,Morning,NY,SILVE,F
COM,14,DELV,INTER,9.0,Early Morning,NY,WH,I
PAS,37,SUBN,MAZDA,114.0,Early Morning,Q,GY,F
PAS,40,SUBN,HONDA,20.0,Morning,NY,OTHER,F
PAS,20,SUBN,HONDA,20.0,Morning,NY,GY,F
PAS,38,SUBN,CHEVR,108.0,Afternoon,Q,GREY,F
PAS,14,4DSD,BMW,48.0,Morning,BX,WHITE,O
PAS,22,SUBN,ROVER,1.0,Early Morning,NY,BLUE,O
PAS,70,SUBN,BMW,6.0,Early Morning,NY,BK,I
PAS,38,SUBN,NISSA,120.0,Early Morning,R,GY,F
PAS,14,4DSD,TOYOT,61.0,Morning,K,WH,F
PAS,40,SUBN,NISSA,120.0,Morning,R,GOLD,O
COM,48,VAN,FRUEH,9.0,Afternoon,NY,BROWN,F
PAS,20,4DSD,KIA,33.0,Early Morning,NY,GREY,F
PAS,38,4DSD,VOLKS,5.0,Morning,NY,WHITE,F
COM,14,VAN,FORD,34.0,Early Morning,NY,BROWN,I
APP,64,FLAT,FRUEH,17.0,Morning,NY,WH,O
PAS,21,SUBN,TOYOT,46.0,Morning,BX,BK,F
PAS,21,4DSD,ME/BE,6.0,Morning,NY,SILVE,F
PAS,38,SUBN,HONDA,62.0,Early Morning,K,GY,F
COM,71,DELV,MITSU,5.0,Morning,NY,WH,F
PAS,31,SUBN,FORD,18.0,Early Morning,NY,GY,O
PAS,16,SUBN,HONDA,46.0,Morning,BX,BLACK,O
PAS,38,SUBN,HONDA,46.0,Morning,BX,GY,F
PAS,38,SUBN,JEEP,60.0,Morning,K,WH,O
COM,40,VAN,RAM,6.0,Morning,NY,WH,F
PAS,9,SUBN,HONDA,1.0,Early Morning,NY,RED,X
PAS,20,4DSD,TOYOT,45.0,Morning,BX,GY,F
APP,20,TRAC,VOLVO,41.0,Early Morning,BX,WH,I
COM,46,DELV,WORKH,112.0,Early Morning,Q,WH,F
SRF,37,SUBN,JEEP,19.0,Early Morning,NY,GY,F
COM,69,VAN,CHEVR,19.0,Morning,NY,WH,I
PAS,21,4DSD,HONDA,70.0,Early Morning,K,BLACK,F
PAS,68,SUBN,TOYOT,79.0,Morning,K,WH,O
PAS,40,SUBN,DODGE,6.0,Morning,NY,GREY,F
PAS,74,SUBN,GMC,40.0,Morning,BX,GY,F
COM,31,PICK,TOYOT,14.0,Early Morning,NY,RD,F
ORG,40,4DSD,TOYOT,9.0,Morning,NY,GY,F
PAS,21,SUBN,JEEP,7.0,Early Morning,NY,BK,F
COM,14,DELV,KENWO,17.0,Morning,NY,RD,O
PAS,70,SUBN,JEEP,40.0,Early Morning,BX,BL,I
PAS,40,SUBN,ME/BE,104.0,Morning,Q,WH,I
COM,18,VAN,FRUEH,19.0,Early Morning,NY,BROWN,F
COM,40,VAN,FORD,66.0,Morning,K,WHITE,F
PAS,74,4DSD,ME/BE,13.0,Morning,NY,BLUE,F
PAS,70,SUBN,TOYOT,103.0,Early Morning,Q,WH,F
PAS,38,SUBN,NISSA,108.0,Early Morning,Q,GREY,I
PAS,37,SUBN,CHEVR,114.0,Afternoon,Q,WH,I
PAS,38,4DSD,HYUND,66.0,Morning,K,BK,I
OMT,16,SUBN,TOYOT,9.0,Early Morning,NY,BK,F
COM,20,VAN,WORKH,9.0,Early Morning,NY,BROWN,I
PAS,21,4DSD,BMW,110.0,Afternoon,Q,WHITE,F
PAS,20,SUBN,TOYOT,7.0,Morning,NY,GY,F
LMB,61,MOPD,NISSA,6.0,Morning,NY,BLACK,O
PAS,21,SUBN,HONDA,23.0,Afternoon,NY,GREY,F
PAS,21,4DSD,GENE,19.0,Morning,NY,BK,F
PAS,70,SUBN,HONDA,23.0,Morning,NY,TAN,F
PAS,21,4DSD,BMW,73.0,Morning,K,BL,O
PAS,38,4DSD,HYUND,78.0,Morning,K,BLACK,F
PAS,38,4DSD,TOYOT,63.0,Morning,K,GREY,O
PAS,70,SUBN,FORD,108.0,Afternoon,Q,BK,F
PAS,21,SUBN,MITSU,19.0,Morning,NY,GY,F
PAS,16,SUBN,NISSA,94.0,Morning,K,WH,F
COM,20,VAN,FRUEH,9.0,Afternoon,NY,BROWN,O
COM,38,VAN,FORD,7.0,Early Morning,NY,WH,F
PAS,40,4DSD,HYUND,81.0,Early Morning,K,WHITE,O
PAS,70,SUBN,TOYOT,19.0,Morning,NY,BK,F
PAS,40,4DSD,LEXUS,77.0,Early Morning,K,BK,F
PAS,71,2DSD,AUDI,102.0,Morning,Q,WH,O
PAS,38,4DSD,HONDA,14.0,Early Morning,NY,BLUE,F
PAS,71,SUBN,FORD,43.0,Early Morning,BX,BLACK,O
PAS,14,SUBN,AUDI,90.0,Early Morning,K,WH,F
PAS,21,SUBN,CHEVR,115.0,Morning,Q,BLACK,F
COM,69,DELV,INTER,13.0,Early Morning,NY,BROWN,F
PAS,46,4DSD,HONDA,49.0,Morning,BX,BK,O
PAS,38,SUBN,JEEP,19.0,Early Morning,NY,BL,F
PAS,21,SUBN,HONDA,115.0,Morning,Q,GY,F
PAS,40,SUBN,CHRYS,66.0,Early Morning,K,BK,I
PAS,40,SUBN,HONDA,75.0,Morning,K,GY,O
PAS,21,4DSD,NISSA,75.0,Morning,K,GREY,F
PAS,38,4DSD,BMW,112.0,Morning,Q,BK,O
PAS,40,4DSD,TOYOT,68.0,Early Morning,K,BK,O
COM,20,VAN,ME/BE,18.0,Early Morning,NY,WH,O
PAS,31,SUBN,GMC,17.0,Early Morning,NY,WH,I
PAS,31,PICK,FORD,19.0,Early Morning,NY,BLUE,F
COM,20,VAN,FORD,19.0,Early Morning,NY,BL,F
PAS,37,SUBN,JEEP,9.0,Morning,NY,SILVE,I
PAS,38,VAN,CHEVR,19.0,Early Morning,NY,GREY,F
PAS,40,SUBN,BMW,79.0,Morning,K,BK,F
PAS,74,2DSD,ME/BE,109.0,Morning,Q,WHITE,F
PAS,21,SUBN,HONDA,60.0,Morning,K,BL,O
PAS,20,SUBN,FORD,83.0,Morning,K,GY,O
PAS,19,SUBN,JAGUA,104.0,Morning,Q,GY,F
PAS,20,SUBN,BMW,33.0,Morning,NY,GY,O
PAS,19,DELV,INTER,9.0,Early Morning,NY,YELLO,F
PAS,19,4DSD,NISSA,60.0,Early Morning,K,WH,I
PAS,71,SUBN,HONDA,66.0,Morning,K,GY,O
PAS,6,TRAC,VOLVO,66.0,Morning,K,WHITE,I
PAS,40,SUBN,HONDA,46.0,Early Morning,BX,SILVE,O
PAS,21,4DSD,TOYOT,20.0,Morning,NY,BLUE,F
PAS,20,VAN,TOYOT,19.0,Morning,NY,WHITE,F
COM,38,VAN,CHEVR,25.0,Morning,NY,WHITE,F
LMB,61,MOPD,NIU,19.0,Morning,NY,BLACK,F
PAS,38,4DSD,TOYOT,28.0,Morning,NY,BK,I
CMB,38,SUBN,CHEVR,23.0,Early Morning,NY,SILVE,I
PAS,14,SUBN,TOYOT,115.0,Morning,Q,BK,I
PAS,37,SUBN,NISSA,30.0,Early Morning,NY,WHITE,F
PAS,19,SUBN,NISSA,109.0,Early Morning,Q,WHITE,F
PAS,46,VAN,NS,1.0,Early Morning,NY,YELLO,F
COM,19,VAN,RAM,109.0,Morning,Q,WH,F
PAS,38,4DSD,NISSA,25.0,Afternoon,NY,GREY,O
PAS,21,VAN,FORD,70.0,Early Morning,K,WHITE,F
SRF,14,SUBN,RAM,17.0,Early Morning,NY,WH,F
PAS,20,4DSD,HONDA,72.0,Morning,K,WH,O
PAS,21,VAN,FORD,66.0,Morning,K,GREY,F
PAS,19,VAN,RAM,115.0,Morning,Q,WHITE,I
PAS,40,SUBN,FORD,48.0,Early Morning,BX,WH,F
PAS,70,SUBN,TOYOT,52.0,Morning,BX,WH,O
PAS,40,SUBN,TOYOT,70.0,Morning,K,OTHER,O
COM,78,VAN,FORD,76.0,Morning,K,RD,O
PAS,21,SUBN,CHRYS,101.0,Morning,Q,GL,F
COM,18,DELV,HIN,17.0,Morning,NY,WH,O
PAS,71,SUBN,CHEVR,75.0,Early Morning,K,RD,F
PAS,21,SUBN,HONDA,73.0,Afternoon,K,BROWN,F
PAS,14,SUBN,SUBAR,47.0,Morning,BX,BK,I
PAS,71,4DSD,DODGE,73.0,Morning,K,GREEN,F
PAS,21,SUBN,HONDA,77.0,Morning,K,GY,F
PAS,71,4DSD,HONDA,7.0,Morning,NY,BL,I
PAS,21,4DSD,HONDA,19.0,Morning,NY,BL,O
PAS,70,SUBN,HONDA,79.0,Afternoon,K,GY,I
PAS,38,SUBN,HONDA,105.0,Morning,Q,BL,F
COM,20,VAN,FORD,7.0,Early Morning,NY,WH,F
PAS,21,SUBN,LEXUS,71.0,Early Morning,K,GY,O
PAS,46,SUBN,FORD,71.0,Early Morning,K,WH,F
PAS,21,SUBN,AUDI,79.0,Afternoon,K,WH,F
PAS,38,4DSD,NISSA,79.0,Early Morning,K,BLACK,F
PAS,21,SUBN,JEEP,67.0,Morning,K,WHITE,I
COM,20,PICK,RAM,7.0,Morning,NY,WH,I
PAS,74,SUBN,HONDA,9.0,Morning,NY,BL,F
PAS,16,SUBN,BMW,9.0,Morning,NY,BLACK,F
PAS,20,4DSD,CHEVR,112.0,Morning,Q,BK,I
PAS,40,DELV,HIN,9.0,Morning,NY,WHITE,I
PAS,31,SUBN,HONDA,1.0,Early Morning,NY,WH,O
PAS,21,4DSD,KIA,88.0,Morning,K,GY,F
PAS,38,SUBN,TOYOT,104.0,Early Morning,Q,GY,F
PAS,16,SUBN,BMW,103.0,Morning,Q,BK,I
PAS,21,SUBN,VOLVO,20.0,Morning,NY,BL,F
COM,46,DELV,INTER,19.0,Morning,NY,WH,F
PAS,31,2DSD,ME/BE,1.0,Early Morning,NY,GY,O
OMT,40,SUBN,TOYOT,13.0,Morning,NY,BK,I
PAS,40,4DSD,NISSA,13.0,Morning,NY,SILVE,F
PAS,40,SUBN,LEXUS,6.0,Morning,NY,WHITE,F
PAS,16,4DSD,LINCO,115.0,Early Morning,Q,BK,F
PAS,21,4DSD,HONDA,46.0,Morning,BX,GREY,I
OMT,21,4DSD,TOYOT,52.0,Morning,BX,GY,O
COM,10,DELV,PETER,6.0,Morning,NY,WH,F
PAS,37,4DSD,NISSA,9.0,Early Morning,NY,GY,F
PAS,21,2DSD,LEXUS,75.0,Morning,K,GR,F
PAS,20,4DSD,CHEVR,101.0,Morning,Q,GREY,F
PAS,14,4DSD,NISSA,100.0,Early Morning,Q,BK,O
PAS,40,4DSD,CHEVR,52.0,Morning,BX,BK,F
COM,21,VAN,NISSA,19.0,Morning,NY,WH,F
PAS,38,SUBN,VOLVO,107.0,Early Morning,Q,GY,O
PAS,38,SUBN,CADIL,106.0,Morning,Q,BK,F
COM,20,VAN,FORD,1.0,Morning,NY,WH,O
OMT,20,SUBN,TOYOT,110.0,Early Morning,Q,GY,F
PAS,71,SUBN,SUBAR,83.0,Morning,K,BL,F
PAS,21,SUBN,FORD,94.0,Morning,K,RD,O
COM,48,VAN,FRUEH,103.0,Early Morning,Q,WH,F
PAS,38,VAN,FORD,6.0,Early Morning,NY,WHITE,F
PAS,40,SUBN,JEEP,77.0,Morning,K,GREY,F
COM,69,VAN,RAM,14.0,Afternoon,NY,WH,F
PAS,70,4DSD,NISSA,62.0,Morning,K,BLACK,O
PAS,37,SUBN,HONDA,103.0,Early Morning,Q,BK,F
PAS,14,DELV,INTER,18.0,Morning,NY,BLUE,F
PAS,74,SUBN,FORD,23.0,Morning,NY,BLACK,O
COM,78,VAN,FORD,62.0,Early Morning,K,BL,F
PAS,21,SUBN,KIA,114.0,Morning,Q,RD,F
PAS,70,SUBN,JEEP,108.0,Morning,Q,WH,O
PAS,10,TRAC,FRUEH,10.0,Early Morning,NY,WHITE,O
COM,69,VAN,FORD,13.0,Afternoon,NY,WHITE,F
PAS,70,SUBN,HONDA,19.0,Early Morning,NY,GY,O
PAS,40,4DSD,HYUND,62.0,Morning,K,BK,F
OMT,13,SUBN,HONDA,1.0,Early Morning,NY,BK,I
OMT,40,SUBN,CHEVR,66.0,Morning,K,GY,F
PAS,13,VAN,NS,13.0,Afternoon,NY,WHITE,F
PAS,20,DELV,FRUEH,18.0,Early Morning,NY,RED,F
PAS,21,4DSD,NISSA,70.0,Early Morning,K,GY,O
PAS,21,SUBN,ACURA,25.0,Morning,NY,SILVE,O
PAS,21,SUBN,BMW,105.0,Morning,Q,WH,F
PAS,31,4DSD,HONDA,14.0,Early Morning,NY,BLACK,F
PAS,21,4DSD,INFIN,103.0,Morning,Q,GREY,F
PAS,61,SEMI,UTILI,105.0,Early Morning,Q,WHITE,O
PAS,71,SUBN,HONDA,33.0,Early Morning,NY,WH,F
COM,78,UTIL,GMC,102.0,Early Morning,Q,BLUE,F
PAS,40,SUBN,HYUND,24.0,Early Morning,NY,GY,I
PAS,21,SUBN,HONDA,105.0,Morning,Q,GY,F
COM,69,VAN,FRUEH,109.0,Early Morning,Q,BROWN,F
PAS,21,SUBN,ROVER,71.0,Morning,K,RED,F
COM,21,VAN,MITSU,10.0,Morning,NY,WH,F
PAS,31,SUBN,HONDA,13.0,Morning,NY,BR,F
PAS,47,REFG,FRUEH,13.0,Morning,NY,WHITE,F
PAS,71,4DSD,FORD,115.0,Morning,Q,BK,F
IRP,47,TRAC,KENWO,10.0,Early Morning,NY,WHITE,I
PAS,21,SUBN,SUBAR,42.0,Morning,BX,BL,O
PAS,14,4DSD,ME/BE,107.0,Morning,Q,GY,I
PAS,40,4DSD,INFIN,70.0,Morning,K,RED,F
PAS,21,SUBN,TOYOT,83.0,Morning,K,WH,F
PAS,21,4DSD,JEEP,88.0,Early Morning,K,BLUE,I
PAS,21,SUBN,BMW,113.0,Morning,Q,BK,F
PAS,19,DELV,FRUEH,114.0,Morning,Q,WHITE,F
PAS,21,SUBN,HONDA,105.0,Morning,Q,BL,F
PAS,16,SUBN,GMC,6.0,Afternoon,NY,BK,F
PAS,21,SUBN,TOYOT,110.0,Morning,Q,GREY,I
PAS,21,4DSD,CHEVR,13.0,Morning,NY,BK,I
PAS,22,SUBN,JEEP,1.0,Afternoon,NY,SILVE,F
COM,40,PICK,FORD,40.0,Morning,BX,WH,O
PAS,14,SUBN,HONDA,77.0,Early Morning,K,BK,O
PAS,20,PICK,CHEVR,17.0,Early Morning,NY,BLACK,F
PAS,20,CONV,BMW,43.0,Morning,BX,BLACK,F
PAS,48,SUBN,HONDA,48.0,Early Morning,BX,BK,F
PAS,21,4DSD,HONDA,84.0,Early Morning,K,BLACK,F
PAS,70,SUBN,BMW,61.0,Morning,K,WHITE,O
PAS,40,VAN,GMC,13.0,Afternoon,NY,WHITE,O
PAS,19,2DSD,AUDI,13.0,Afternoon,NY,GY,F
PAS,20,4DSD,CHEVR,34.0,Morning,NY,BL,I
OMT,70,4DSD,TESLA,40.0,Morning,BX,BK,O
PAS,21,4DSD,BMW,101.0,Morning,Q,WHITE,F
PAS,38,SUBN,VOLVO,13.0,Early Morning,NY,BK,O
PAS,21,4DSD,HONDA,19.0,Morning,NY,WHITE,F
PAS,20,SUBN,NISSA,10.0,Early Morning,NY,GY,O
PAS,47,TRAC,FRUEH,18.0,Early Morning,NY,WHITE,F
PAS,31,SUBN,NISSA,13.0,Early Morning,NY,WHITE,F
COM,20,VAN,CHEVR,9.0,Morning,NY,WHITE,O
PAS,70,2DSD,HONDA,94.0,Morning,K,BK,O
PAS,38,4DSD,HONDA,77.0,Morning,K,BLACK,F
PAS,19,4DSD,LEXUS,88.0,Early Morning,K,GY,O
PAS,46,DELV,RAM,88.0,Early Morning,K,BLUE,O
PAS,20,SUBN,VOLVO,13.0,Morning,NY,RED,F
PAS,19,REFG,FRUEH,13.0,Morning,NY,WHITE,F
PAS,21,2DSD,TOYOT,94.0,Early Morning,K,GREY,I
PAS,21,4DSD,HONDA,69.0,Early Morning,K,GY,O
PAS,21,SUBN,CADIL,71.0,Morning,K,BLACK,O
PAS,14,SUBN,FORD,60.0,Morning,K,WH,F
PAS,14,SUBN,HONDA,90.0,Morning,K,GOLD,I
PAS,14,SUBN,HONDA,84.0,Morning,K,BK,O
PAS,47,TRAC,FRUEH,13.0,Morning,NY,WHITE,F
PAS,71,SUBN,FORD,73.0,Morning,K,WH,O
PAS,21,SUBN,CHRYS,73.0,Morning,K,BLACK,O
PAS,21,4DSD,AUDI,83.0,Early Morning,K,BLACK,F
PAS,70,4DSD,NISSA,66.0,Morning,K,BLACK,F
PAS,21,4DSD,CHEVR,73.0,Morning,K,BLACK,O
PAS,69,DELV,FRUEH,1.0,Afternoon,NY,WHITE,F
PAS,21,SUBN,NISSA,75.0,Morning,K,BK,F
PAS,38,SUBN,HONDA,104.0,Early Morning,Q,BK,O
PAS,20,SUBN,ACURA,19.0,Morning,NY,GY,F
PAS,14,4DSD,DODGE,113.0,Early Morning,Q,BLACK,I
PAS,14,4DSD,INFIN,108.0,Morning,Q,BK,F
PAS,14,4DSD,TOYOT,90.0,Early Morning,K,GY,F
PAS,71,4DSD,NISSA,77.0,Early Morning,K,GREY,F
PAS,46,SUBN,GMC,71.0,Early Morning,K,BK,F
PAS,40,SUBN,FORD,75.0,Morning,K,WHITE,F
PAS,21,SUBN,FORD,114.0,Morning,Q,GY,F
PAS,20,2DSD,NISSA,75.0,Early Morning,K,BK,O
PAS,70,4DSD,HONDA,75.0,Early Morning,K,BK,I
PAS,21,SUBN,AUDI,103.0,Morning,Q,WHITE,O
PAS,14,PICK,CHEVR,18.0,Morning,NY,BLUE,O
PAS,21,4DSD,BUICK,32.0,Morning,NY,BLACK,F
PAS,21,4DSD,MAZDA,114.0,Morning,Q,GY,F
PAS,21,SUBN,HYUND,1.0,Morning,NY,BLUE,I
PAS,71,SUBN,JEEP,115.0,Early Morning,Q,BL,F
PAS,46,SUBN,ACURA,13.0,Early Morning,NY,BK,F
PAS,14,4DSD,ACURA,61.0,Morning,K,GY,F
PAS,14,4DSD,MAZDA,90.0,Early Morning,K,GY,F
PAS,21,SUBN,SUBAR,77.0,Morning,K,BLACK,F
PAS,20,4DSD,KIA,73.0,Morning,K,WH,F
COM,21,VAN,NISSA,73.0,Morning,K,WH,F
OMT,21,4DSD,TOYOT,75.0,Morning,K,BL,F
PAS,21,4DSD,SUBAR,73.0,Morning,K,BK,F
PAS,21,PICK,RAM,88.0,Early Morning,K,WH,I
